date,price,signal,ath
2007-11-19,2021.14,2021.14,4704.73
2007-11-20,2029.94,2029.94,4704.73
2007-11-21,2006.38,2006.38,4704.73
2007-11-23,2028.9,2028.9,4704.73
2007-11-26,1989.36,1989.36,4704.73
2007-11-27,2033.76,2033.76,4704.73
2007-11-28,2095.39,2095.39,4704.73
2007-11-29,2102.42,2102.42,4704.73
2007-11-30,2089.1,2089.1,4704.73
2007-12-03,2067.45,2067.45,4704.73
2007-12-04,2059.06,2059.06,4704.73
2007-12-05,2099.31,2099.31,4704.73
2007-12-06,2127.65,2127.65,4704.73
2007-12-07,2130.0,2130.0,4704.73
2007-12-10,2134.88,2134.88,4704.73
2007-12-11,2083.72,2083.72,4704.73
2007-12-12,2101.36,2101.36,4704.73
2007-12-13,2094.68,2094.68,4704.73
2007-12-14,2072.11,2072.11,4704.73
2007-12-17,2020.8,2020.8,4704.73
2007-12-18,2029.49,2029.49,4704.73
2007-12-19,2031.0,2031.0,4704.73
2007-12-20,2069.68,2069.68,4704.73
2007-12-21,2111.77,2111.77,4704.73
2007-12-24,2128.62,2128.62,4704.73
2007-12-26,2136.94,2136.94,4704.73
2007-12-27,2106.09,2106.09,4704.73
2007-12-28,2107.05,2107.05,4704.73
2007-12-31,2084.93,2084.93,4704.73
2008-01-02,2049.71,2049.71,4704.73
2008-01-03,2051.76,2051.76,4704.73
2008-01-04,1963.52,1963.52,4704.73
2008-01-07,1957.44,1957.44,4704.73
2008-01-08,1910.33,1910.33,4704.73
2008-01-09,1949.2,1949.2,4704.73
2008-01-10,1953.64,1953.64,4704.73
2008-01-11,1912.81,1912.81,4704.73
2008-01-14,1949.15,1949.15,4704.73
2008-01-15,1894.09,1894.09,4704.73
2008-01-16,1872.29,1872.29,4704.73
2008-01-17,1842.1,1842.1,4704.73
2008-01-18,1844.09,1844.09,4704.73
2008-01-22,1795.61,1795.61,4704.73
2008-01-23,1789.53,1789.53,4704.73
2008-01-24,1826.92,1826.92,4704.73
2008-01-25,1789.17,1789.17,4704.73
2008-01-28,1805.08,1805.08,4704.73
2008-01-29,1807.67,1807.67,4704.73
2008-01-30,1808.51,1808.51,4704.73
2008-01-31,1841.42,1841.42,4704.73
2008-02-01,1855.27,1855.27,4704.73
2008-02-04,1828.8,1828.8,4704.73
2008-02-05,1773.49,1773.49,4704.73
2008-02-06,1740.95,1740.95,4704.73
2008-02-07,1753.3,1753.3,4704.73
2008-02-08,1773.74,1773.74,4704.73
2008-02-11,1793.09,1793.09,4704.73
2008-02-12,1780.54,1780.54,4704.73
2008-02-13,1823.0,1823.0,4704.73
2008-02-14,1787.59,1787.59,4704.73
2008-02-15,1780.38,1780.38,4704.73
2008-02-19,1764.81,1764.81,4704.73
2008-02-20,1787.45,1787.45,4704.73
2008-02-21,1766.3,1766.3,4704.73
2008-02-22,1773.44,1773.44,4704.73
2008-02-25,1785.46,1785.46,4704.73
2008-02-26,1791.31,1791.31,4704.73
2008-02-27,1799.94,1799.94,4704.73
2008-02-28,1794.46,1794.46,4704.73
2008-02-29,1745.27,1745.27,4704.73
2008-03-03,1733.27,1733.27,4704.73
2008-03-04,1743.7,1743.7,4704.73
2008-03-05,1753.57,1753.57,4704.73
2008-03-06,1712.5,1712.5,4704.73
2008-03-07,1707.5,1707.5,4704.73
2008-03-10,1673.03,1673.03,4704.73
2008-03-11,1740.95,1740.95,4704.73
2008-03-12,1735.18,1735.18,4704.73
2008-03-13,1750.4,1750.4,4704.73
2008-03-14,1713.83,1713.83,4704.73
2008-03-17,1687.19,1687.19,4704.73
2008-03-18,1761.05,1761.05,4704.73
2008-03-19,1715.59,1715.59,4704.73
2008-03-20,1751.99,1751.99,4704.73
2008-03-24,1814.4,1814.4,4704.73
2008-03-25,1824.54,1824.54,4704.73
2008-03-26,1817.28,1817.28,4704.73
2008-03-27,1777.89,1777.89,4704.73
2008-03-28,1767.57,1767.57,4704.73
2008-03-31,1781.93,1781.93,4704.73
2008-04-01,1855.48,1855.48,4704.73
2008-04-02,1848.8,1848.8,4704.73
2008-04-03,1855.19,1855.19,4704.73
2008-04-04,1865.87,1865.87,4704.73
2008-04-07,1860.83,1860.83,4704.73
2008-04-08,1846.14,1846.14,4704.73
2008-04-09,1826.19,1826.19,4704.73
2008-04-10,1852.97,1852.97,4704.73
2008-04-11,1798.72,1798.72,4704.73
2008-04-14,1790.93,1790.93,4704.73
2008-04-15,1794.73,1794.73,4704.73
2008-04-16,1846.89,1846.89,4704.73
2008-04-17,1840.88,1840.88,4704.73
2008-04-18,1900.28,1900.28,4704.73
2008-04-21,1913.12,1913.12,4704.73
2008-04-22,1881.65,1881.65,4704.73
2008-04-23,1906.66,1906.66,4704.73
2008-04-24,1924.58,1924.58,4704.73
2008-04-25,1918.58,1918.58,4704.73
2008-04-28,1923.26,1923.26,4704.73
2008-04-29,1933.6,1933.6,4704.73
2008-04-30,1917.7,1917.7,4704.73
2008-05-01,1980.44,1980.44,4704.73
2008-05-02,1981.87,1981.87,4704.73
2008-05-05,1975.82,1975.82,4704.73
2008-05-06,1990.61,1990.61,4704.73
2008-05-07,1951.42,1951.42,4704.73
2008-05-08,1966.86,1966.86,4704.73
2008-05-09,1960.29,1960.29,4704.73
2008-05-12,1997.02,1997.02,4704.73
2008-05-13,2000.61,2000.61,4704.73
2008-05-14,1997.3,1997.3,4704.73
2008-05-15,2031.34,2031.34,4704.73
2008-05-16,2031.27,2031.27,4704.73
2008-05-19,2016.6,2016.6,4704.73
2008-05-20,2000.67,2000.67,4704.73
2008-05-21,1956.8,1956.8,4704.73
2008-05-22,1964.92,1964.92,4704.73
2008-05-23,1958.96,1958.96,4704.73
2008-05-27,1995.44,1995.44,4704.73
2008-05-28,2000.07,2000.07,4704.73
2008-05-29,2019.02,2019.02,4704.73
2008-05-30,2032.57,2032.57,4704.73
2008-06-02,2006.84,2006.84,4704.73
2008-06-03,1996.79,1996.79,4704.73
2008-06-04,2021.45,2021.45,4704.73
2008-06-05,2055.11,2055.11,4704.73
2008-06-06,1990.39,1990.39,4704.73
2008-06-09,1979.71,1979.71,4704.73
2008-06-10,1972.54,1972.54,4704.73
2008-06-11,1924.33,1924.33,4704.73
2008-06-12,1924.26,1924.26,4704.73
2008-06-13,1966.01,1966.01,4704.73
2008-06-16,1984.76,1984.76,4704.73
2008-06-17,1972.82,1972.82,4704.73
2008-06-18,1951.1,1951.1,4704.73
2008-06-19,1982.69,1982.69,4704.73
2008-06-20,1928.39,1928.39,4704.73
2008-06-23,1913.31,1913.31,4704.73
2008-06-24,1903.74,1903.74,4704.73
2008-06-25,1933.86,1933.86,4704.73
2008-06-26,1855.39,1855.39,4704.73
2008-06-27,1855.72,1855.72,4704.73
2008-06-30,1837.09,1837.09,4704.73
2008-07-01,1862.71,1862.71,4704.73
2008-07-02,1816.15,1816.15,4704.73
2008-07-03,1816.35,1816.35,4704.73
2008-07-07,1826.93,1826.93,4704.73
2008-07-08,1871.28,1871.28,4704.73
2008-07-09,1819.18,1819.18,4704.73
2008-07-10,1839.57,1839.57,4704.73
2008-07-11,1810.88,1810.88,4704.73
2008-07-14,1798.03,1798.03,4704.73
2008-07-15,1798.35,1798.35,4704.73
2008-07-16,1843.87,1843.87,4704.73
2008-07-17,1853.47,1853.47,4704.73
2008-07-18,1823.23,1823.23,4704.73
2008-07-21,1819.76,1819.76,4704.73
2008-07-22,1821.62,1821.62,4704.73
2008-07-23,1845.56,1845.56,4704.73
2008-07-24,1816.98,1816.98,4704.73
2008-07-25,1846.55,1846.55,4704.73
2008-07-28,1802.99,1802.99,4704.73
2008-07-29,1845.55,1845.55,4704.73
2008-07-30,1852.8,1852.8,4704.73
2008-07-31,1849.15,1849.15,4704.73
2008-08-01,1826.56,1826.56,4704.73
2008-08-04,1804.84,1804.84,4704.73
2008-08-05,1869.76,1869.76,4704.73
2008-08-06,1895.21,1895.21,4704.73
2008-08-07,1880.09,1880.09,4704.73
2008-08-08,1926.23,1926.23,4704.73
2008-08-11,1941.23,1941.23,4704.73
2008-08-12,1941.07,1941.07,4704.73
2008-08-13,1942.02,1942.02,4704.73
2008-08-14,1964.38,1964.38,4704.73
2008-08-15,1957.56,1957.56,4704.73
2008-08-18,1932.7,1932.7,4704.73
2008-08-19,1908.68,1908.68,4704.73
2008-08-20,1913.02,1913.02,4704.73
2008-08-21,1906.74,1906.74,4704.73
2008-08-22,1931.47,1931.47,4704.73
2008-08-25,1889.72,1889.72,4704.73
2008-08-26,1886.32,1886.32,4704.73
2008-08-27,1900.3,1900.3,4704.73
2008-08-28,1915.12,1915.12,4704.73
2008-08-29,1872.54,1872.54,4704.73
2008-09-02,1850.14,1850.14,4704.73
2008-09-03,1833.09,1833.09,4704.73
2008-09-04,1774.78,1774.78,4704.73
2008-09-05,1768.23,1768.23,4704.73
2008-09-08,1762.95,1762.95,4704.73
2008-09-09,1721.55,1721.55,4704.73
2008-09-10,1738.07,1738.07,4704.73
2008-09-11,1773.65,1773.65,4704.73
2008-09-12,1767.13,1767.13,4704.73
2008-09-15,1705.46,1705.46,4704.73
2008-09-16,1724.08,1724.08,4704.73
2008-09-17,1632.45,1632.45,4704.73
2008-09-18,1697.42,1697.42,4704.73
2008-09-19,1745.06,1745.06,4704.73
2008-09-22,1665.94,1665.94,4704.73
2008-09-23,1648.4,1648.4,4704.73
2008-09-24,1661.33,1661.33,4704.73
2008-09-25,1687.55,1687.55,4704.73
2008-09-26,1672.04,1672.04,4704.73
2008-09-29,1496.15,1496.15,4704.73
2008-09-30,1594.63,1594.63,4704.73
2008-10-01,1563.8,1563.8,4704.73
2008-10-02,1491.11,1491.11,4704.73
2008-10-03,1470.84,1470.84,4704.73
2008-10-06,1411.28,1411.28,4704.73
2008-10-07,1329.98,1329.98,4704.73
2008-10-08,1330.61,1330.61,4704.73
2008-10-09,1275.1,1275.1,4704.73
2008-10-10,1269.8,1269.8,4704.73
2008-10-13,1429.54,1429.54,4704.73
2008-10-14,1364.59,1364.59,4704.73
2008-10-15,1244.23,1244.23,4704.73
2008-10-16,1312.97,1312.97,4704.73
2008-10-17,1311.72,1311.72,4704.73
2008-10-20,1352.76,1352.76,4704.73
2008-10-21,1283.43,1283.43,4704.73
2008-10-22,1237.09,1237.09,4704.73
2008-10-23,1239.16,1239.16,4704.73
2008-10-24,1202.27,1202.27,4704.73
2008-10-27,1169.78,1169.78,4704.73
2008-10-28,1297.57,1297.57,4704.73
2008-10-29,1302.12,1302.12,4704.73
2008-10-30,1333.94,1333.94,4704.73
2008-10-31,1334.78,1334.78,4704.73
2008-11-03,1334.75,1334.75,4704.73
2008-11-04,1378.4,1378.4,4704.73
2008-11-05,1299.98,1299.98,4704.73
2008-11-06,1241.97,1241.97,4704.73
2008-11-07,1271.62,1271.62,4704.73
2008-11-10,1251.0,1251.0,4704.73
2008-11-11,1225.59,1225.59,4704.73
2008-11-12,1165.38,1165.38,4704.73
2008-11-13,1240.93,1240.93,4704.73
2008-11-14,1179.63,1179.63,4704.73
2008-11-17,1151.96,1151.96,4704.73
2008-11-18,1155.75,1155.75,4704.73
2008-11-19,1087.6,1087.6,4704.73
2008-11-20,1036.51,1036.51,4704.73
2008-11-21,1085.57,1085.57,4704.73
2008-11-24,1154.34,1154.34,4704.73
2008-11-25,1142.58,1142.58,4704.73
2008-11-26,1193.09,1193.09,4704.73
2008-11-28,1185.75,1185.75,4704.73
2008-12-01,1091.16,1091.16,4704.73
2008-12-02,1130.0,1130.0,4704.73
2008-12-03,1166.2,1166.2,4704.73
2008-12-04,1127.75,1127.75,4704.73
2008-12-05,1177.87,1177.87,4704.73
2008-12-08,1225.06,1225.06,4704.73
2008-12-09,1212.45,1212.45,4704.73
2008-12-10,1222.38,1222.38,4704.73
2008-12-11,1180.46,1180.46,4704.73
2008-12-12,1206.65,1206.65,4704.73
2008-12-15,1181.87,1181.87,4704.73
2008-12-16,1243.49,1243.49,4704.73
2008-12-17,1225.86,1225.86,4704.73
2008-12-18,1204.69,1204.69,4704.73
2008-12-19,1217.19,1217.19,4704.73
2008-12-22,1189.15,1189.15,4704.73
2008-12-23,1183.19,1183.19,4704.73
2008-12-24,1184.3,1184.3,4704.73
2008-12-26,1185.44,1185.44,4704.73
2008-12-29,1173.15,1173.15,4704.73
2008-12-30,1201.34,1201.34,4704.73
2008-12-31,1211.65,1211.65,4704.73
2009-01-02,1263.7,1263.7,4704.73
2009-01-05,1262.52,1262.52,4704.73
2009-01-06,1274.49,1274.49,4704.73
2009-01-07,1238.6,1238.6,4704.73
2009-01-08,1252.52,1252.52,4704.73
2009-01-09,1223.01,1223.01,4704.73
2009-01-12,1201.13,1201.13,4704.73
2009-01-13,1202.65,1202.65,4704.73
2009-01-14,1163.42,1163.42,4704.73
2009-01-15,1183.52,1183.52,4704.73
2009-01-16,1198.14,1198.14,4704.73
2009-01-20,1136.61,1136.61,4704.73
2009-01-21,1185.76,1185.76,4704.73
2009-01-22,1168.08,1168.08,4704.73
2009-01-23,1175.89,1175.89,4704.73
2009-01-26,1184.56,1184.56,4704.73
2009-01-27,1194.41,1194.41,4704.73
2009-01-28,1235.91,1235.91,4704.73
2009-01-29,1203.85,1203.85,4704.73
2009-01-30,1180.25,1180.25,4704.73
2009-02-02,1195.75,1195.75,4704.73
2009-02-03,1215.66,1215.66,4704.73
2009-02-04,1215.43,1215.43,4704.73
2009-02-05,1245.11,1245.11,4704.73
2009-02-06,1277.49,1277.49,4704.73
2009-02-09,1281.65,1281.65,4704.73
2009-02-10,1229.29,1229.29,4704.73
2009-02-11,1227.05,1227.05,4704.73
2009-02-12,1242.81,1242.81,4704.73
2009-02-13,1236.85,1236.85,4704.73
2009-02-17,1187.04,1187.04,4704.73
2009-02-18,1188.77,1188.77,4704.73
2009-02-19,1167.89,1167.89,4704.73
2009-02-20,1172.71,1172.71,4704.73
2009-02-23,1128.97,1128.97,4704.73
2009-02-24,1171.45,1171.45,4704.73
2009-02-25,1160.83,1160.83,4704.73
2009-02-26,1127.1,1127.1,4704.73
2009-02-27,1116.99,1116.99,4704.73
2009-03-02,1076.67,1076.67,4704.73
2009-03-03,1080.67,1080.67,4704.73
2009-03-04,1110.3,1110.3,4704.73
2009-03-05,1074.52,1074.52,4704.73
2009-03-06,1064.7,1064.7,4704.73
2009-03-09,1043.87,1043.87,4704.73
2009-03-10,1112.44,1112.44,4704.73
2009-03-11,1125.95,1125.95,4704.73
2009-03-12,1164.71,1164.71,4704.73
2009-03-13,1168.52,1168.52,4704.73
2009-03-16,1145.45,1145.45,4704.73
2009-03-17,1192.17,1192.17,4704.73
2009-03-18,1206.96,1206.96,4704.73
2009-03-19,1204.21,1204.21,4704.73
2009-03-20,1187.18,1187.18,4704.73
2009-03-23,1259.81,1259.81,4704.73
2009-03-24,1234.34,1234.34,4704.73
2009-03-25,1236.66,1236.66,4704.73
2009-03-26,1281.3,1281.3,4704.73
2009-03-27,1251.47,1251.47,4704.73
2009-03-30,1220.81,1220.81,4704.73
2009-03-31,1237.01,1237.01,4704.73
2009-04-01,1252.51,1252.51,4704.73
2009-04-02,1294.3,1294.3,4704.73
2009-04-03,1316.16,1316.16,4704.73
2009-04-06,1313.1,1313.1,4704.73
2009-04-07,1275.42,1275.42,4704.73
2009-04-08,1300.75,1300.75,4704.73
2009-04-09,1340.28,1340.28,4704.73
2009-04-13,1336.67,1336.67,4704.73
2009-04-14,1322.31,1322.31,4704.73
2009-04-15,1316.51,1316.51,4704.73
2009-04-16,1352.98,1352.98,4704.73
2009-04-17,1353.92,1353.92,4704.73
2009-04-20,1309.37,1309.37,4704.73
2009-04-21,1329.06,1329.06,4704.73
2009-04-22,1335.72,1335.72,4704.73
2009-04-23,1344.41,1344.41,4704.73
2009-04-24,1373.28,1373.28,4704.73
2009-04-27,1369.94,1369.94,4704.73
2009-04-28,1361.92,1361.92,4704.73
2009-04-29,1382.38,1382.38,4704.73
2009-04-30,1394.33,1394.33,4704.73
2009-05-01,1396.62,1396.62,4704.73
2009-05-04,1427.96,1427.96,4704.73
2009-05-05,1423.81,1423.81,4704.73
2009-05-06,1423.85,1423.85,4704.73
2009-05-07,1389.83,1389.83,4704.73
2009-05-08,1394.16,1394.16,4704.73
2009-05-11,1395.79,1395.79,4704.73
2009-05-12,1377.4,1377.4,4704.73
2009-05-13,1339.83,1339.83,4704.73
2009-05-14,1359.67,1359.67,4704.73
2009-05-15,1355.11,1355.11,4704.73
2009-05-18,1392.73,1392.73,4704.73
2009-05-19,1398.05,1398.05,4704.73
2009-05-20,1393.72,1393.72,4704.73
2009-05-21,1367.39,1367.39,4704.73
2009-05-22,1363.17,1363.17,4704.73
2009-05-26,1412.61,1412.61,4704.73
2009-05-27,1401.88,1401.88,4704.73
2009-05-28,1420.31,1420.31,4704.73
2009-05-29,1435.57,1435.57,4704.73
2009-06-01,1477.12,1477.12,4704.73
2009-06-02,1480.31,1480.31,4704.73
2009-06-03,1475.44,1475.44,4704.73
2009-06-04,1492.74,1492.74,4704.73
2009-06-05,1493.21,1493.21,4704.73
2009-06-08,1488.49,1488.49,4704.73
2009-06-09,1501.55,1501.55,4704.73
2009-06-10,1495.27,1495.27,4704.73
2009-06-11,1497.01,1497.01,4704.73
2009-06-12,1489.97,1489.97,4704.73
2009-06-15,1456.96,1456.96,4704.73
2009-06-16,1443.25,1443.25,4704.73
2009-06-17,1455.89,1455.89,4704.73
2009-06-18,1453.8,1453.8,4704.73
2009-06-19,1471.23,1471.23,4704.73
2009-06-22,1426.61,1426.61,4704.73
2009-06-23,1424.46,1424.46,4704.73
2009-06-24,1447.06,1447.06,4704.73
2009-06-25,1475.82,1475.82,4704.73
2009-06-26,1480.2,1480.2,4704.73
2009-06-29,1483.83,1483.83,4704.73
2009-06-30,1477.25,1477.25,4704.73
2009-07-01,1481.34,1481.34,4704.73
2009-07-02,1446.28,1446.28,4704.73
2009-07-06,1441.01,1441.01,4704.73
2009-07-07,1404.78,1404.78,4704.73
2009-07-08,1411.53,1411.53,4704.73
2009-07-09,1414.98,1414.98,4704.73
2009-07-10,1419.84,1419.84,4704.73
2009-07-13,1447.7,1447.7,4704.73
2009-07-14,1452.84,1452.84,4704.73
2009-07-15,1500.98,1500.98,4704.73
2009-07-16,1518.87,1518.87,4704.73
2009-07-17,1527.26,1527.26,4704.73
2009-07-20,1544.0,1544.0,4704.73
2009-07-21,1553.01,1553.01,4704.73
2009-07-22,1565.0,1565.0,4704.73
2009-07-23,1601.52,1601.52,4704.73
2009-07-24,1599.06,1599.06,4704.73
2009-07-27,1599.31,1599.31,4704.73
2009-07-28,1605.47,1605.47,4704.73
2009-07-29,1599.61,1599.61,4704.73
2009-07-30,1609.87,1609.87,4704.73
2009-07-31,1603.36,1603.36,4704.73
2009-08-03,1628.12,1628.12,4704.73
2009-08-04,1628.49,1628.49,4704.73
2009-08-05,1614.44,1614.44,4704.73
2009-08-06,1600.29,1600.29,4704.73
2009-08-07,1619.49,1619.49,4704.73
2009-08-10,1610.43,1610.43,4704.73
2009-08-11,1594.69,1594.69,4704.73
2009-08-12,1619.59,1619.59,4704.73
2009-08-13,1628.65,1628.65,4704.73
2009-08-14,1611.58,1611.58,4704.73
2009-08-17,1564.89,1564.89,4704.73
2009-08-18,1586.5,1586.5,4704.73
2009-08-19,1596.61,1596.61,4704.73
2009-08-20,1614.22,1614.22,4704.73
2009-08-21,1637.78,1637.78,4704.73
2009-08-24,1634.78,1634.78,4704.73
2009-08-25,1639.9,1639.9,4704.73
2009-08-26,1637.0,1637.0,4704.73
2009-08-27,1640.97,1640.97,4704.73
2009-08-28,1643.24,1643.24,4704.73
2009-08-31,1625.19,1625.19,4704.73
2009-09-01,1595.84,1595.84,4704.73
2009-09-02,1594.28,1594.28,4704.73
2009-09-03,1605.98,1605.98,4704.73
2009-09-04,1638.07,1638.07,4704.73
2009-09-08,1654.81,1654.81,4704.73
2009-09-09,1669.23,1669.23,4704.73
2009-09-10,1686.16,1686.16,4704.73
2009-09-11,1685.46,1685.46,4704.73
2009-09-14,1693.76,1693.76,4704.73
2009-09-15,1699.53,1699.53,4704.73
2009-09-16,1723.73,1723.73,4704.73
2009-09-17,1721.09,1721.09,4704.73
2009-09-18,1725.24,1725.24,4704.73
2009-09-21,1731.58,1731.58,4704.73
2009-09-22,1734.09,1734.09,4704.73
2009-09-23,1724.27,1724.27,4704.73
2009-09-24,1709.76,1709.76,4704.73
2009-09-25,1694.15,1694.15,4704.73
2009-09-28,1724.59,1724.59,4704.73
2009-09-29,1717.67,1717.67,4704.73
2009-09-30,1718.99,1718.99,4704.73
2009-10-01,1666.41,1666.41,4704.73
2009-10-02,1662.49,1662.49,4704.73
2009-10-05,1675.64,1675.64,4704.73
2009-10-06,1705.25,1705.25,4704.73
2009-10-07,1710.45,1710.45,4704.73
2009-10-08,1717.79,1717.79,4704.73
2009-10-09,1727.76,1727.76,4704.73
2009-10-12,1729.63,1729.63,4704.73
2009-10-13,1730.27,1730.27,4704.73
2009-10-14,1754.26,1754.26,4704.73
2009-10-15,1753.36,1753.36,4704.73
2009-10-16,1739.32,1739.32,4704.73
2009-10-19,1756.68,1756.68,4704.73
2009-10-20,1756.19,1756.19,4704.73
2009-10-21,1753.56,1753.56,4704.73
2009-10-22,1763.15,1763.15,4704.73
2009-10-23,1753.63,1753.63,4704.73
2009-10-26,1746.75,1746.75,4704.73
2009-10-27,1722.46,1722.46,4704.73
2009-10-28,1682.06,1682.06,4704.73
2009-10-29,1711.27,1711.27,4704.73
2009-10-30,1667.13,1667.13,4704.73
2009-11-02,1672.91,1672.91,4704.73
2009-11-03,1679.2,1679.2,4704.73
2009-11-04,1680.67,1680.67,4704.73
2009-11-05,1721.09,1721.09,4704.73
2009-11-06,1730.76,1730.76,4704.73
2009-11-09,1768.4,1768.4,4704.73
2009-11-10,1773.17,1773.17,4704.73
2009-11-11,1782.95,1782.95,4704.73
2009-11-12,1773.14,1773.14,4704.73
2009-11-13,1788.61,1788.61,4704.73
2009-11-16,1807.56,1807.56,4704.73
2009-11-17,1812.21,1812.21,4704.73
2009-11-18,1801.74,1801.74,4704.73
2009-11-19,1773.19,1773.19,4704.73
2009-11-20,1764.39,1764.39,4704.73
2009-11-23,1792.94,1792.94,4704.73
2009-11-24,1786.25,1786.25,4704.73
2009-11-25,1793.67,1793.67,4704.73
2009-11-27,1765.46,1765.46,4704.73
2009-11-30,1767.43,1767.43,4704.73
2009-12-01,1787.71,1787.71,4704.73
2009-12-02,1790.82,1790.82,4704.73
2009-12-03,1782.91,1782.91,4704.73
2009-12-04,1791.91,1791.91,4704.73
2009-12-07,1783.65,1783.65,4704.73
2009-12-08,1772.73,1772.73,4704.73
2009-12-09,1789.7,1789.7,4704.73
2009-12-10,1799.37,1799.37,4704.73
2009-12-11,1792.06,1792.06,4704.73
2009-12-14,1809.09,1809.09,4704.73
2009-12-15,1798.21,1798.21,4704.73
2009-12-16,1800.82,1800.82,4704.73
2009-12-17,1778.27,1778.27,4704.73
2009-12-18,1807.36,1807.36,4704.73
2009-12-21,1828.79,1828.79,4704.73
2009-12-22,1839.51,1839.51,4704.73
2009-12-23,1851.99,1851.99,4704.73
2009-12-24,1869.84,1869.84,4704.73
2009-12-28,1878.18,1878.18,4704.73
2009-12-29,1872.02,1872.02,4704.73
2009-12-30,1878.65,1878.65,4704.73
2009-12-31,1860.31,1860.31,4704.73
2010-01-04,1886.7,1886.7,4704.73
2010-01-05,1888.43,1888.43,4704.73
2010-01-06,1878.42,1878.42,4704.73
2010-01-07,1876.72,1876.72,4704.73
2010-01-08,1892.59,1892.59,4704.73
2010-01-11,1886.24,1886.24,4704.73
2010-01-12,1861.79,1861.79,4704.73
2010-01-13,1886.13,1886.13,4704.73
2010-01-14,1886.52,1886.52,4704.73
2010-01-15,1864.52,1864.52,4704.73
2010-01-19,1895.48,1895.48,4704.73
2010-01-20,1867.95,1867.95,4704.73
2010-01-21,1850.57,1850.57,4704.73
2010-01-22,1794.82,1794.82,4704.73
2010-01-25,1802.39,1802.39,4704.73
2010-01-26,1803.86,1803.86,4704.73
2010-01-27,1818.9,1818.9,4704.73
2010-01-28,1771.1,1771.1,4704.73
2010-01-29,1741.04,1741.04,4704.73
2010-02-01,1760.72,1760.72,4704.73
2010-02-02,1776.92,1776.92,4704.73
2010-02-03,1784.7,1784.7,4704.73
2010-02-04,1732.99,1732.99,4704.73
2010-02-05,1746.12,1746.12,4704.73
2010-02-08,1734.88,1734.88,4704.73
2010-02-09,1753.84,1753.84,4704.73
2010-02-10,1749.76,1749.76,4704.73
2010-02-11,1775.74,1775.74,4704.73
2010-02-12,1779.11,1779.11,4704.73
2010-02-16,1802.06,1802.06,4704.73
2010-02-17,1810.86,1810.86,4704.73
2010-02-18,1823.39,1823.39,4704.73
2010-02-19,1823.32,1823.32,4704.73
2010-02-22,1817.63,1817.63,4704.73
2010-02-23,1793.82,1793.82,4704.73
2010-02-24,1812.51,1812.51,4704.73
2010-02-25,1812.91,1812.91,4704.73
2010-02-26,1818.68,1818.68,4704.73
2010-03-01,1846.4,1846.4,4704.73
2010-03-02,1851.21,1851.21,4704.73
2010-03-03,1851.57,1851.57,4704.73
2010-03-04,1859.72,1859.72,4704.73
2010-03-05,1888.56,1888.56,4704.73
2010-03-08,1890.89,1890.89,4704.73
2010-03-09,1901.38,1901.38,4704.73
2010-03-10,1917.35,1917.35,4704.73
2010-03-11,1923.81,1923.81,4704.73
2010-03-12,1924.43,1924.43,4704.73
2010-03-15,1920.09,1920.09,4704.73
2010-03-16,1932.24,1932.24,4704.73
2010-03-17,1936.22,1936.22,4704.73
2010-03-18,1943.94,1943.94,4704.73
2010-03-19,1932.43,1932.43,4704.73
2010-03-22,1949.59,1949.59,4704.73
2010-03-23,1963.2,1963.2,4704.73
2010-03-24,1951.84,1951.84,4704.73
2010-03-25,1949.15,1949.15,4704.73
2010-03-26,1952.63,1952.63,4704.73
2010-03-29,1961.22,1961.22,4704.73
2010-03-30,1967.96,1967.96,4704.73
2010-03-31,1958.34,1958.34,4704.73
2010-04-01,1959.56,1959.56,4704.73
2010-04-05,1977.83,1977.83,4704.73
2010-04-06,1981.95,1981.95,4704.73
2010-04-07,1977.3,1977.3,4704.73
2010-04-08,1980.73,1980.73,4704.73
2010-04-09,1994.43,1994.43,4704.73
2010-04-12,1995.65,1995.65,4704.73
2010-04-13,2003.81,2003.81,4704.73
2010-04-14,2028.82,2028.82,4704.73
2010-04-15,2038.64,2038.64,4704.73
2010-04-16,2012.84,2012.84,4704.73
2010-04-19,2013.53,2013.53,4704.73
2010-04-20,2023.6,2023.6,4704.73
2010-04-21,2034.53,2034.53,4704.73
2010-04-22,2045.16,2045.16,4704.73
2010-04-23,2055.33,2055.33,4704.73
2010-04-26,2049.09,2049.09,4704.73
2010-04-27,2006.25,2006.25,4704.73
2010-04-28,2007.59,2007.59,4704.73
2010-04-29,2042.89,2042.89,4704.73
2010-04-30,2000.63,2000.63,4704.73
2010-05-03,2031.6,2031.6,4704.73
2010-05-04,1968.97,1968.97,4704.73
2010-05-05,1958.26,1958.26,4704.73
2010-05-06,1893.75,1893.75,4704.73
2010-05-07,1849.44,1849.44,4704.73
2010-05-10,1942.61,1942.61,4704.73
2010-05-11,1940.48,1940.48,4704.73
2010-05-12,1975.58,1975.58,4704.73
2010-05-13,1945.52,1945.52,4704.73
2010-05-14,1907.1,1907.1,4704.73
2010-05-17,1915.45,1915.45,4704.73
2010-05-18,1887.06,1887.06,4704.73
2010-05-19,1873.42,1873.42,4704.73
2010-05-20,1800.12,1800.12,4704.73
2010-05-21,1822.77,1822.77,4704.73
2010-05-24,1815.28,1815.28,4704.73
2010-05-25,1815.68,1815.68,4704.73
2010-05-26,1796.47,1796.47,4704.73
2010-05-27,1862.71,1862.71,4704.73
